condition,subject,EDA_mean,EDA_std,TEMP_mean,TEMP_std,HR_mean,HR_std,BVP_mean,BVP_std,ACC_mag_mean,ACC_mag_std
STRESS,f01,0.5035507975020437,0.29385574335547066,31.841043901350165,0.8783570173485844,67.90122147262915,7.431999711935049,4.709518097457479,4.963053110794915,65.02355942624546,0.4378991914129887
STRESS,f02,1.4786471324485528,1.0288865555890767,32.61964331650821,0.21000252781507636,74.15981607839834,4.641772289173723,5.026586684567869,7.179152720819215,64.2300730883042,0.6297242850757092
STRESS,f03,5.254197313414751,1.3833276165716561,33.464684891906785,0.49941467170440185,77.0721341860087,9.624418683595595,13.26620182397695,13.806151041483956,64.6778359418718,0.7148879493881924
STRESS,f04,0.14156890284769774,0.024388945310701734,30.778195462956617,0.45917322275926203,78.58407595125192,6.518798624698969,8.065868043982814,7.603782246081315,62.809297903342205,1.1959688073110655
STRESS,f05,0.49745273815915747,0.29688131342417534,30.0698649417617,0.9385270759390717,72.86670369916263,6.198143273689981,4.005561621058391,2.5606487686015784,63.59539922232786,0.2921754867264278
STRESS,f06,0.6712258793232703,0.49157759026889963,31.65809227761798,0.3585597072720162,79.58463953197429,6.225785753588356,3.3778813722581202,4.874263583610482,64.62479294700007,0.640831764225368
STRESS,f07,0.19936759531282564,0.027686602899837823,28.203656697736992,0.8553753775687116,112.64923460079261,21.962526987051028,-0.041102508631038946,0.47882784479809004,64.13263541543216,0.2176125030152807
STRESS,f08,0.4726065900365014,0.4454219445341041,30.110279813053822,0.8647305212456765,82.18991855179843,6.991841235326186,5.2411367280521235,8.178221852442572,64.54910426922369,0.2264550904491595
STRESS,f09,0.3869361528263733,0.045875894732327734,31.084368807611444,0.6666609379551163,67.00487325863895,7.546346607030977,9.017777458022803,7.440378651215876,63.41754832513129,0.37306231966869213
STRESS,f10,1.6451538248945672,1.2265835384941939,35.748126226030074,1.0617286772533048,95.00938373711419,21.597806823912606,6.142633055776288,7.208069575530219,64.59978298358821,0.2641904273306271
STRESS,f11,17.142811966820354,9.599596495981482,37.03070529120739,0.44094425655996117,88.43004559748428,5.526510871160724,15.632215973108815,10.029117745172327,64.58291536386628,0.3594259870081826
STRESS,f12,0.1909610224974048,0.08178133386562199,31.45256617412813,0.36265409720286523,83.67024886701047,3.39431842690814,4.182109366305679,4.296966212840262,63.98279276001934,0.3601025492730994
STRESS,f13,0.2479832107328949,0.11774855624520891,31.102103329043807,0.6633357418165153,75.16430454683008,9.01767343746779,2.1700169882861977,12.444592963315843,64.27275391300917,0.40331119040647195
STRESS,f14_a,0.4449009803494344,0.4224437506204744,34.28501339236055,0.21539577342029761,82.58445195195193,6.277955388244581,2.2596975366693526,6.90945301043271,64.54362948406971,0.7232517823729384
STRESS,f14_b,3.1982131707989523,2.3964997009108773,34.78167867914254,0.22584997132154536,79.2878917852872,5.719155486968206,4.928392610470173,10.973603234285518,64.29876891081757,0.5304940144057304
STRESS,f15,6.810603102466565,2.081733495316692,32.16091160733573,1.2257533541598666,74.87099850563109,5.304470718972456,5.728114739755937,6.656425826906757,63.87917189884378,0.4090361293794628
STRESS,f16,0.47459710074584394,0.628197487445686,32.95988966900702,0.3309679164856262,72.83380875448236,6.228653497524023,6.170785303406608,7.725648900812607,63.47708761245893,0.5958403905326063
STRESS,f17,0.2776162196988864,0.05539903184270193,33.6628254546272,0.2547507987802456,100.60329557595183,5.569864506988827,0.543505556656716,4.799055729822913,64.51783922162545,0.7883618188482174
STRESS,f18,0.2376272541865326,0.07251613053862685,30.275272303718282,0.9415606604256995,77.80660660121328,9.956065915120842,6.728862839734477,7.060366793233699,64.32931781068869,0.4704403485708353
STRESS,S01,0.6428557791916816,0.14026224215694003,33.42979864305889,0.433354059648617,64.51953864679761,10.703521432229937,6.08394973496388,6.446112470555786,63.75029045306308,0.9656652373419466
STRESS,S02,1.1498077191674798,0.35575988119346486,34.0258492653869,0.31300358682302337,97.58275858577676,27.160183052537537,8.714372982356668,6.409041254270414,61.792420974496004,0.46303664825903135
STRESS,S03,2.727500502060303,2.044639337107956,31.478425661713064,0.37497896702096967,76.82815943580796,14.563820351273817,2.231993008332537,8.55025052228037,61.325757712461204,0.4509674510790635
STRESS,S04,1.0987892714193537,0.5932909450014157,32.87524946030539,0.2154289829153232,62.22356895884714,8.437310141336928,3.5637484574632907,4.345515426377772,61.69696265161183,0.38743005782290696
STRESS,S05,14.096043888416805,3.8173018538316237,33.58155191433856,0.17351763125204017,77.00743495385105,13.259921041421691,4.70829660679511,9.756551721554656,63.77602058473511,1.0286876724854626
STRESS,S06,3.704478176935983,2.133786218380762,33.698860379771745,0.10712342535720211,91.00653734379542,7.250796649272542,6.818733865908623,6.551378562491288,63.59654021953775,0.5888950891988566
STRESS,S07,0.25782655817643685,0.03919415638457038,30.4039543372735,0.10879798939978266,78.47893230543318,11.920055403166643,2.094612530398842,5.495145458883234,62.52491394238704,0.41590842390779514
STRESS,S08,0.599867390098788,0.36464820174451096,33.114270468859345,0.242967460981105,69.24546328106649,7.423000546531034,3.2686670055252804,3.5692041021379075,61.531528207166005,0.42573880364960087
STRESS,S09,0.32244064656082894,0.053485426825212325,33.57994005412189,0.1239870781127412,84.97776752099624,12.53062233458347,6.534992361336604,5.186743358720659,63.1040129337914,0.32307427252492743
STRESS,S10,28.056464831675044,4.138381410383452,32.10296268009509,0.5988140458308466,79.99909221902017,6.992456755947208,10.710714394502304,7.770199057736821,61.92875636251381,0.5341985795191208
STRESS,S11,0.28945381321363883,0.10061850283925133,32.65909868720337,0.34472539101245875,72.38931019766397,5.541180848341614,3.915611543726261,6.346232278263385,62.7063510783948,1.1252944626726291
STRESS,S12,7.510997927171572,2.174937438830639,34.14555773316262,0.3716119961627821,65.42241358121535,2.169219956673005,9.532535457800126,4.2510858165358725,62.04526842488323,0.43448418700445596
STRESS,S13,2.1892073644710255,0.5096135428759359,34.27515262651149,0.5313332217209732,98.89641488482594,12.638767743515837,4.334022081787878,9.695536641949598,63.7267895771156,0.514801799177877
STRESS,S14,3.4821375410941466,1.0699493985888564,32.7297585471567,0.41161137992620384,81.2895968844796,5.523033936125828,5.272918025206689,4.798778054833021,62.30182369626421,0.8311610024502618
STRESS,S15,1.3553201751514528,0.9706437654020502,31.848051240906152,0.7285906719367543,81.27113701108716,6.006122952391058,1.9106529846567235,9.001755578001218,61.91634469183347,0.8447391620126847
STRESS,S16,0.9587087216136851,0.9195859434072555,30.97404395206954,0.26728419569111406,82.55652567785505,7.180012874991031,5.992916802101554,5.705846129520951,61.90585405090956,0.6762710725944386
STRESS,S17,14.62496986462698,3.0132779478297143,34.27433706965236,0.8370706799191436,69.99167831303352,4.0737662192080695,2.9592211225984517,4.281100497004,64.13406736672427,0.7330548319087317
STRESS,S18,9.688436732594411,2.4093474076947388,33.03830567101336,0.553195410997597,78.85771861505243,5.108965055157809,3.55923944445711,3.668057009788255,63.632989657137486,0.5981843653333969
AEROBIC,f01,4.364708623219747,5.016816430221827,31.895248705147775,0.6094809283589706,113.46363825106133,37.62586735296537,0.6652358220096733,6.26482822994068,64.31571495953682,1.4639135741905347
AEROBIC,f02,1.4009663354228012,0.9947291337996902,31.428563416028258,0.4739961328375237,86.44195265178615,13.23911146827335,-0.19567785682990282,5.001076423341199,64.19103594366325,0.29346673228595344
AEROBIC,f03,3.5280576907119032,2.638037292896623,33.137242414179795,0.8259453153196002,85.96959244101323,12.34618293475317,3.685346935270251,13.102059570367947,64.59046983210928,0.5176539497892013
AEROBIC,f04,1.8316711481641093,2.2162618414387727,31.80000382071986,0.8253751543231675,94.53745884414765,13.989678938340075,0.37350192063959065,3.4546388867715687,64.58526203221498,0.5825099407464175
AEROBIC,f05,2.765059662328947,3.843582868070916,32.413941254002594,0.5174784394415958,91.00577524511799,31.011847835971327,0.3166984245378763,5.048834621069099,63.4833984020997,1.4469393711786653
AEROBIC,f06,13.719305689580889,11.445946867459575,34.69141755901413,0.654808630819843,141.90150885999816,32.47657622324063,-0.7373060424366586,8.397908425846397,64.24719254831521,0.9025846953994295
AEROBIC,f07,4.441442323255926,4.045503370344522,31.903129720071632,0.5765408210820071,130.239758382643,50.06807470235132,2.112212827025186,6.129049424115676,64.29008935987125,0.8767691987419111
AEROBIC,f08,2.421648363459134,2.3950540601139245,25.29574028283674,0.8693402113573345,87.3021881237525,13.335593215234356,4.479715693129889,11.978057587974735,64.79711846040719,0.968159164596765
AEROBIC,f09,2.2154145470082294,2.594819567921892,30.464739636595944,2.047813689619302,117.19723826700236,37.26390694759637,0.183017615445615,9.289405371632004,63.47428220539903,1.152246042360745
AEROBIC,f10,5.362720055337094,5.369714187643922,30.95878449078425,0.7435640956999315,84.82576606048943,11.046484596112592,4.282880693759771,9.877492742004245,64.77555977356403,0.41012229479075424
AEROBIC,f11,35.73499270778554,16.958066351805932,32.59108471990718,0.7905796979346463,120.80366605416283,18.02606832020916,1.0486217581078014,9.490339676196248,63.549550571947805,0.7893066534939951
AEROBIC,f12,5.054354851362821,2.8885438867792153,31.92903735037787,0.7487283251497049,86.11657614184716,18.837004414035366,0.16311304389081083,6.700099019837462,63.40763226457157,1.1976667756655481
AEROBIC,f13,10.217577459104843,9.993312664664273,33.377914056835635,0.9598750782019707,88.15002038502365,16.219991146337446,8.00666834385,20.365954691985543,64.69915707908496,1.113052213591245
AEROBIC,S01,3.467067003888293,4.926538051578828,32.46825418370517,2.0134293836050414,107.570559762755,12.759837851433964,1.0251012749442323,4.940805611071777,63.37795478926382,0.28506963722937806
AEROBIC,S02,22.779580130491368,6.983655307647418,32.7780940740546,0.7192433010898223,127.33247518801628,18.100417343110824,-2.0598736461280174,3.7604130564714158,63.77224385427456,0.19591414809635616
AEROBIC,S03,13.183828132998414,8.660734519705171,34.139408286447704,0.22255725220592756,122.34460353579554,20.492367035771355,2.6991655813684337,10.47347632135065,64.63171121748927,0.1204101305687732
AEROBIC,S04,21.88792397976482,17.730600419950097,32.62533328305108,1.4400490550181884,116.13137221401304,33.648739179833434,-8.341169380274414,12.671485718807984,64.27770372045067,0.4564829734571647
AEROBIC,S05,16.1752744025566,3.398510874018691,33.19686356897372,0.9519204520513898,101.95381102853997,16.16915606433446,4.264468759930304,10.439350044114393,64.22257655983917,0.6317632369576667
AEROBIC,S06,3.2708766421801783,2.4988552500152594,31.45817038027846,0.6881913304311481,88.64743323201621,14.887236841578176,0.05219302657211975,4.285823290420524,64.13009603086311,0.5674862463757878
AEROBIC,S07,6.065283064817723,3.3821139910476004,211.8789537133502,5.219325710489571,104.6388623546439,26.567064278249195,-2.085079466026065,14.724091431975602,64.14849255020451,0.11069028753671031
AEROBIC,S08,10.138003392824437,13.594114597493528,31.767078852635233,0.7102697663063401,94.18489726451294,16.965642969471073,0.1235650108054473,7.3553443753741465,64.33941019588758,0.33012228816279243
AEROBIC,S09,3.453694424124398,4.532074294863117,48.417047308751854,55.64866948971169,85.70398347922574,18.017429390013223,-0.9449253218154422,3.361528920559194,64.55447954973347,0.2697424210588523
AEROBIC,S10,22.512801314592554,11.20077076111802,34.622373863450505,0.4266477295278507,108.25618261012491,15.515833310100414,2.854804554451384,7.955822449214302,62.43367221083574,0.4113432677399196
AEROBIC,S11_a,3.813064028807036,1.1905340081099092,33.83055838718964,0.4662138898852933,88.33565516884192,8.12367138219213,1.576228478824448,3.5666337519167337,62.60811768174043,0.45834487149924574
AEROBIC,S11_b,4.613066770854247,0.7421105905732136,33.74331949292591,0.18114074259657245,85.58581462291306,6.575066822934326,2.622947676242022,4.896697867766291,63.32692624825913,0.6233960025550155
AEROBIC,S13,6.488384540752543,3.6921713899109845,33.659652689891054,0.8195033378495397,112.93256569182012,21.31129283422456,-1.2693491624277924,7.570687295950978,64.69363916487022,0.1855137654417211
AEROBIC,S14,11.74157579625521,8.659007918450758,33.277270361661884,0.8461203782814686,100.75917499903672,21.86611760881032,1.6498397648043863,12.551033440025885,64.29184000306181,0.5499710225400559
AEROBIC,S15,3.944692309216751,0.8977579776584028,32.707941556715696,0.716835146931345,91.35489922337278,5.645805859183733,8.902274776329314,7.698899673105585,62.68964634256764,0.5619213338405761
AEROBIC,S16,3.690988624517788,5.361331785196214,32.12134867213316,0.47429241950623124,99.14115181609479,18.828163283452074,3.360408064550656,4.652329832606389,63.925043807351074,0.2707814521744246
AEROBIC,S17,0.6206835564389868,0.5723015956600793,30.95351779294602,0.5887878009758456,85.59356393580734,11.221611812972926,-0.2736043243746219,3.8873288339907095,64.35722042126245,0.6024978149934826
AEROBIC,S18,1.924316930741997,1.3944121494029635,30.468930436484072,0.39114831500886627,90.05851304071247,17.310100169795206,1.202122279531525,4.874484349692604,62.444919242750906,0.3286448748767261
ANAEROBIC,f01,7.116041955010486,4.964804588949678,34.5988635476991,0.5981296870071023,104.98949657599847,23.04924963739584,2.3822007505275677,11.150963765952582,63.622068807294596,1.6051044156498473
ANAEROBIC,f02,4.061321762355685,3.06603301550146,33.945730203065246,0.48456230717045246,105.98457480673034,19.87551748111167,2.344435177738776,7.81119556019592,63.820806790965946,0.7847869833144238
ANAEROBIC,f03,4.314126563920615,4.719819181261603,32.170200642128286,0.33688949744113644,89.16670176784902,10.310962161256501,3.1800883339064256,9.84726125472765,64.32518155565394,1.015537589430744
ANAEROBIC,f04,1.7336018851899209,1.1620269613025944,32.99865177541734,0.968485233245294,106.2506542251893,21.429768793761966,0.16365296268218568,8.340232308577686,64.9384030581382,1.3345625446896903
ANAEROBIC,f05,0.6963965965170874,0.6656355899508529,28.351665737498283,0.6369951899765635,88.23183460227877,19.877215274346824,-0.23129413637539148,8.445736569522323,64.32703844863651,1.212222983333212
ANAEROBIC,f06,9.551041733782009,3.1877045115185836,30.57002711216086,0.3624671622590579,107.4260728332631,31.225486577277085,0.5541377615720822,9.239452900905126,64.87964842755274,0.7589597931497097
ANAEROBIC,f07,0.8958682372655141,0.6176985566021704,29.75672321510415,0.35403812618766767,96.86136692154604,22.77396850585651,-0.3152993200708651,8.307693789799943,63.40478206924445,0.6963619887660119
ANAEROBIC,f08,5.467976276470922,5.956474015820615,33.970162659968906,0.31985808586442127,101.92676441132878,36.54094208554583,0.07751039011854802,10.672839637567352,64.51788549423827,0.8214701596024515
ANAEROBIC,f09,2.1166172360144397,1.6220217492743496,32.023905053598774,1.2842430932148374,88.0857668929955,22.12283953488942,0.4135185503035547,7.250050340774035,134.63175752219394,18.623199536764957
ANAEROBIC,f10,8.300872144621426,4.734184912873137,29.966184032158683,0.6719474637206123,74.27554268401353,15.18563324711527,1.8417250784274317,11.928227419248387,64.58227467907908,0.7618573539962341
ANAEROBIC,f11,5.7502521754941185,5.3461899589885595,31.941568495896323,0.5749040203834113,87.19829767010373,13.011623984367223,1.0294476776555803,3.434218906111329,64.02995071311923,0.535458632802149
ANAEROBIC,f12,7.914093933892765,5.661373751063989,33.686717713834476,0.3781762987102433,92.06191809695875,15.993813112919687,0.5417939474515151,8.256048018039321,63.33496265919097,0.7140977594478112
ANAEROBIC,f13,5.76209118520526,3.392325451655506,32.211279029397616,0.9651583682999904,97.96919328591204,21.36311117144429,4.437190023012753,12.795102327681626,64.8551415588876,0.8828994912333522
ANAEROBIC,S01,6.076388088814171,3.3136601816900946,32.192878357720026,0.48676458892503355,88.02931317470808,15.845021524955476,2.04881664615379,6.273930241271976,64.59061446525472,0.17674307875073614
ANAEROBIC,S02,8.265832295051265,5.060774520416577,200.7106006341054,51.35198435321018,74.87082426316577,15.995630404311497,2.207546927665927,9.461723527026788,64.67130101862719,0.1882453186595048
ANAEROBIC,S03,1.0450508998912584,1.0345574818725143,31.504449016004983,1.0231820917702517,109.19191741816968,17.342931196246848,1.2337802754675797,6.4839938676852045,62.2066298519045,0.7048023878092945
ANAEROBIC,S04,3.3533082479990832,2.196833504353948,32.18836053893197,1.0712275091577987,94.01528173223213,22.88251573649551,0.29906034687464716,5.124037702592391,64.76735253191005,0.9010113620773924
ANAEROBIC,S05,41.42367449806651,18.49952217163881,142.8311932820443,84.34339627515365,105.74184104217628,10.764597264343186,0.7889249103012255,5.060162049721938,64.06661372153208,0.6908726278482801
ANAEROBIC,S06,11.682991286928113,4.718930995627703,31.958850812407682,0.27234747699507533,102.42772757847534,32.54322429102832,0.0007051263700628608,7.616346805111885,64.36401970416989,0.2599126809463046
ANAEROBIC,S07,0.28304796283133155,0.1423263047073878,30.698280529236996,1.545365160169893,94.45146620728057,17.769372554533717,0.9623430779676488,6.313960118647755,63.98008154932355,0.17108613467074313
ANAEROBIC,S08,1.9768258595522248,2.7397720101839314,33.693222847613086,0.2652079012485349,107.92850054305934,25.861518342748177,0.0021244987571044562,2.2986969534931974,63.82201091289894,0.5991151056510877
ANAEROBIC,S09,1.407275175986714,1.2975809901876685,33.852696916044295,1.6753420783696862,97.24781765223126,26.021685557607693,-0.25939740523655586,5.262969933085786,64.65134821360043,0.3042995116622229
ANAEROBIC,S10,16.14058261734215,12.589511837959519,34.73652263316394,0.2811746847425757,112.03617763157894,23.492132074508763,0.05592724094965681,4.2452179799267045,64.29987474695481,0.7325352102381988
ANAEROBIC,S11,2.430263722482389,1.5321124712954444,32.56182368915813,0.2615687030461951,81.6824132785619,16.9439262912538,1.3428228246515972,5.262269243554005,64.79812168107561,0.32831923803402474
ANAEROBIC,S12,9.041935044386763,3.500822916390792,31.251783246043992,1.357629482820834,97.98155260914683,15.743050236991808,-3.8124399187904587,12.422021544601343,64.67055338215671,0.3110241559807545
ANAEROBIC,S13,1.369207118192246,1.1274555408173992,32.43739153390676,0.9095604463028679,100.37938173224885,34.52489149622972,1.238129986455011,5.706895301884589,64.7293484932692,0.3424422682876416
ANAEROBIC,S14,7.70847299342845,3.338448522470064,29.399938613194276,0.8777572810238898,104.79122005150022,17.71307777088598,0.24903639941949157,6.5706971766305,64.86321057010952,0.5456544134053212
ANAEROBIC,S15,12.257670992190825,8.740831974532933,34.32141585098331,1.3398613552505383,109.69666396863083,32.10107079816479,-1.2028623609314035,10.143885989330684,65.07055958235622,1.4308971959247583
ANAEROBIC,S16_a,2.8565439162450024,2.055541111282047,31.90869639065818,0.16432870800843016,106.49027141828654,23.064122642955258,2.6052152145460354,6.490591036516163,62.43380388432739,0.6015035811901163
ANAEROBIC,S16_b,21.70587568599537,9.705690384559826,30.794183397798783,0.4377117525249457,129.52101226226227,19.441832669747143,1.5453700401059163,7.130752454528579,62.38846134644129,0.6742100478058287
ANAEROBIC,S17,17.487404349391028,11.834755154990084,32.770465588996046,0.9752645685726853,87.45304048488755,15.259092589440622,-0.25617217431210265,6.475770432051801,64.35910231115713,0.8301045268509669
ANAEROBIC,S18,10.371008593469378,6.532503704365093,31.500301903760256,0.7918206209967871,75.4608303245806,8.305457161113035,1.1839643092087677,7.886326801469862,64.5200699018921,0.48728058153631837
