2013-07-12 22:46:39,2013-07-12 22:46:39
13.9375,0.640625
14.5625,0.625000
15.265625,0.703125
16.0625,0.796875
39.125,0.656250
39.734375,0.609375
40.421875,0.687500
134.140625,0.875000
140.90625,0.578125
141.5,0.593750
142.25,0.750000
142.9375,0.687500
143.703125,0.765625
160.859375,0.687500
161.515625,0.656250
175.03125,0.734375
179.859375,0.671875
180.5625,0.703125
181.234375,0.671875
181.921875,0.687500
182.671875,0.750000
183.4375,0.765625
184.15625,0.718750
184.890625,0.734375
185.640625,0.750000
186.34375,0.703125
187.0625,0.718750
187.828125,0.765625
188.5625,0.734375
189.28125,0.718750
190.03125,0.750000
190.78125,0.750000
191.5,0.718750
192.234375,0.734375
192.96875,0.734375
193.703125,0.734375
194.421875,0.718750
195.171875,0.750000
195.96875,0.796875
196.71875,0.750000
197.46875,0.750000
198.265625,0.796875
199.0,0.734375
199.671875,0.671875
200.34375,0.671875
200.96875,0.625000
201.5625,0.593750
202.171875,0.609375
202.796875,0.625000
203.453125,0.656250
204.1875,0.734375
204.984375,0.796875
205.75,0.765625
206.546875,0.796875
207.328125,0.781250
208.0625,0.734375
208.75,0.687500
209.46875,0.718750
210.21875,0.750000
210.921875,0.703125
211.640625,0.718750
212.40625,0.765625
213.171875,0.765625
213.921875,0.750000
214.671875,0.750000
215.453125,0.781250
216.25,0.796875
217.0,0.750000
217.765625,0.765625
218.578125,0.812500
219.375,0.796875
220.09375,0.718750
220.875,0.781250
221.609375,0.734375
222.3125,0.703125
223.03125,0.718750
223.796875,0.765625
224.546875,0.750000
225.3125,0.765625
226.125,0.812500
226.90625,0.781250
227.640625,0.734375
228.40625,0.765625
229.203125,0.796875
229.96875,0.765625
230.734375,0.765625
231.515625,0.781250
232.3125,0.796875
233.078125,0.765625
233.84375,0.765625
234.65625,0.812500
235.484375,0.828125
236.25,0.765625
237.046875,0.796875
237.875,0.828125
238.65625,0.781250
239.40625,0.750000
240.171875,0.765625
240.96875,0.796875
241.71875,0.750000
242.453125,0.734375
243.203125,0.750000
243.96875,0.765625
244.6875,0.718750
245.421875,0.734375
246.171875,0.750000
246.921875,0.750000
247.609375,0.687500
248.34375,0.734375
249.109375,0.765625
249.875,0.765625
250.609375,0.734375
251.3125,0.703125
252.015625,0.703125
252.75,0.734375
253.453125,0.703125
254.203125,0.750000
254.984375,0.781250
255.796875,0.812500
256.578125,0.781250
257.421875,0.843750
258.25,0.828125
259.046875,0.796875
259.828125,0.781250
260.59375,0.765625
261.359375,0.765625
262.09375,0.734375
262.828125,0.734375
263.59375,0.765625
264.375,0.781250
265.125,0.750000
265.859375,0.734375
266.609375,0.750000
267.390625,0.781250
268.125,0.734375
268.875,0.750000
269.640625,0.765625
270.40625,0.765625
271.109375,0.703125
271.84375,0.734375
272.609375,0.765625
273.375,0.765625
274.140625,0.765625
274.890625,0.750000
275.65625,0.765625
276.390625,0.734375
277.078125,0.687500
277.765625,0.687500
278.5,0.734375
279.25,0.750000
280.0,0.750000
280.71875,0.718750
281.390625,0.671875
282.0,0.609375
282.65625,0.656250
283.3125,0.656250
284.0,0.687500
284.640625,0.640625
285.28125,0.640625
285.953125,0.671875
286.5625,0.609375
287.1875,0.625000
287.828125,0.640625
288.53125,0.703125
289.234375,0.703125
289.90625,0.671875
290.609375,0.703125
291.328125,0.718750
292.078125,0.750000
292.828125,0.750000
293.5625,0.734375
294.3125,0.750000
295.046875,0.734375
295.765625,0.718750
296.5,0.734375
297.234375,0.734375
297.96875,0.734375
298.6875,0.718750
299.40625,0.718750
300.140625,0.734375
300.890625,0.750000
301.609375,0.718750
302.34375,0.734375
303.109375,0.765625
303.859375,0.750000
304.59375,0.734375
305.3125,0.718750
306.0625,0.750000
306.828125,0.765625
307.578125,0.750000
308.328125,0.750000
309.09375,0.765625
309.84375,0.750000
310.5625,0.718750
311.296875,0.734375
315.359375,0.656250
316.0625,0.703125
316.75,0.687500
317.46875,0.718750
318.1875,0.718750
318.96875,0.781250
345.046875,0.593750
345.640625,0.593750
348.484375,0.562500
355.25,0.593750
355.90625,0.656250
356.59375,0.687500
357.25,0.656250
357.90625,0.656250
361.90625,0.718750
362.625,0.718750
363.40625,0.781250
364.25,0.843750
365.0625,0.812500
365.796875,0.734375
366.59375,0.796875
367.421875,0.828125
368.1875,0.765625
368.9375,0.750000
369.734375,0.796875
370.546875,0.812500
371.3125,0.765625
372.109375,0.796875
372.921875,0.812500
373.6875,0.765625
374.4375,0.750000
375.21875,0.781250
376.015625,0.796875
376.765625,0.750000
377.5,0.734375
378.28125,0.781250
379.09375,0.812500
379.859375,0.765625
380.59375,0.734375
381.359375,0.765625
382.09375,0.734375
382.796875,0.703125
383.5,0.703125
384.25,0.750000
385.046875,0.796875
385.8125,0.765625
386.609375,0.796875
387.40625,0.796875
388.203125,0.796875
388.9375,0.734375
389.6875,0.750000
390.46875,0.781250
391.265625,0.796875
392.015625,0.750000
392.78125,0.765625
393.578125,0.796875
394.390625,0.812500
395.125,0.734375
395.875,0.750000
396.625,0.750000
397.375,0.750000
398.0625,0.687500
398.765625,0.703125
399.53125,0.765625
400.28125,0.750000
401.0,0.718750
401.71875,0.718750
402.46875,0.750000
403.1875,0.718750
403.90625,0.718750
404.640625,0.734375
405.40625,0.765625
406.171875,0.765625
406.921875,0.750000
407.65625,0.734375
408.421875,0.765625
409.140625,0.718750
409.875,0.734375
410.640625,0.765625
411.375,0.734375
412.125,0.750000
412.890625,0.765625
413.640625,0.750000
414.34375,0.703125
415.0625,0.718750
415.796875,0.734375
416.5625,0.765625
417.296875,0.734375
418.046875,0.750000
418.8125,0.765625
419.578125,0.765625
420.28125,0.703125
420.984375,0.703125
421.71875,0.734375
422.4375,0.718750
423.109375,0.671875
423.78125,0.671875
424.421875,0.640625
425.0625,0.640625
425.765625,0.703125
426.453125,0.687500
427.140625,0.687500
427.875,0.734375
428.609375,0.734375
429.3125,0.703125
430.046875,0.734375
430.78125,0.734375
431.515625,0.734375
432.234375,0.718750
432.953125,0.718750
433.703125,0.750000
434.4375,0.734375
435.171875,0.734375
435.90625,0.734375
436.65625,0.750000
437.390625,0.734375
438.078125,0.687500
438.796875,0.718750
439.53125,0.734375
440.234375,0.703125
440.921875,0.687500
441.65625,0.734375
442.4375,0.781250
443.21875,0.781250
444.03125,0.812500
444.84375,0.812500
445.625,0.781250
446.359375,0.734375
447.109375,0.750000
447.859375,0.750000
448.5625,0.703125
449.25,0.687500
449.96875,0.718750
450.6875,0.718750
451.40625,0.718750
452.140625,0.734375
452.90625,0.765625
453.71875,0.812500
454.46875,0.750000
455.265625,0.796875
456.0625,0.796875
456.859375,0.796875
457.609375,0.750000
458.34375,0.734375
459.109375,0.765625
459.828125,0.718750
460.5625,0.734375
461.296875,0.734375
462.046875,0.750000
473.328125,0.796875
474.078125,0.750000
474.8125,0.734375
475.515625,0.703125
480.21875,0.765625
480.78125,0.562500
484.5,0.718750
485.171875,0.671875
485.84375,0.671875
486.515625,0.671875
487.203125,0.687500
487.921875,0.718750
488.609375,0.687500
489.296875,0.687500
506.5,0.656250
507.171875,0.671875
507.921875,0.750000
508.65625,0.734375
509.375,0.718750
510.109375,0.734375
510.859375,0.750000
511.5625,0.703125
512.28125,0.718750
513.046875,0.765625
517.46875,0.750000
518.21875,0.750000
518.96875,0.750000
519.71875,0.750000
520.515625,0.796875
521.28125,0.765625
522.03125,0.750000
522.828125,0.796875
523.609375,0.781250
524.34375,0.734375
525.109375,0.765625
525.875,0.765625
526.625,0.750000
527.328125,0.703125
527.96875,0.640625
568.34375,0.593750
568.953125,0.609375
569.609375,0.656250
570.3125,0.703125
570.984375,0.671875
571.671875,0.687500
572.34375,0.671875
573.0625,0.718750
573.84375,0.781250
574.5625,0.718750
575.328125,0.765625
576.109375,0.781250
576.890625,0.781250
577.640625,0.750000
578.3125,0.671875
579.0,0.687500
579.671875,0.671875
580.34375,0.671875
580.984375,0.640625
581.6875,0.703125
582.453125,0.765625
583.21875,0.765625
583.953125,0.734375
584.734375,0.781250
585.53125,0.796875
586.25,0.718750
586.921875,0.671875
587.59375,0.671875
588.3125,0.718750
589.0625,0.750000
589.703125,0.640625
590.34375,0.640625
604.921875,0.734375
605.671875,0.750000
606.375,0.703125
607.078125,0.703125
607.796875,0.718750
608.453125,0.656250
609.125,0.671875
609.8125,0.687500
610.515625,0.703125
611.203125,0.687500
611.890625,0.687500
612.515625,0.625000
649.046875,0.578125
649.671875,0.625000
650.34375,0.671875
650.984375,0.640625
651.59375,0.609375
652.1875,0.593750
652.796875,0.609375
653.421875,0.625000
654.015625,0.593750
681.125,0.578125
681.75,0.625000
682.375,0.625000
683.03125,0.656250
683.65625,0.625000
684.28125,0.625000
688.671875,0.609375
689.296875,0.625000
689.90625,0.609375
690.484375,0.578125
691.078125,0.593750
691.6875,0.609375
692.28125,0.593750
692.859375,0.578125
